Date,Product_ID,Product,Category,Quantity,Unit_Price,Total_Sales,Customer_ID,Store_Location,Payment_Method
2023-06-11,MEA179,Chicken,Meat,2,53.03,106.06,88389.0,Physical,Cash
2023-06-11,DAI418,Butter,Dyira,4,4.46,17.84,77528.0,Online,MobileApp
2023-06-11,PRO283,Bananas,Produce,4,0.53,2.12,19793.0,Physical,Cash
2023-06-11,MEA748,Beef,Meat,5,9.21,46.05,87990.0,Physical,CreditCard
2023-06-12,MEA586,Chicken,Meat,7,14.94,104.58,50125.0,Online,Cash
2023-06-12,SNA822,Nuts,Snacks,3,2.15,6.45,24003.0,Physical,MobileApp
2023-06-12,SNA824,Granola_Bars,Snacks,4,3.6,14.4,4829.0,Physical,MobileApp
2023-06-12,SNA67,Granola_Bars,Snacks,4,1.92,7.68,78600.0,Physical,Cash
2023-06-12,SNA866,Nuts,Snacks,1,3.57,3.57,49003.0,Physical,MobileApp
2023-06-12,MEA963,Pork,Meat,7,11.1,77.7,40087.0,Physical,CreditCard
2023-06-12,PRO475,Lettuce,Produce,3,1.19,3.57,98748.0,Physical,Cash
2023-06-12,PRO722,Lettuce,Produce,5,2.59,12.95,20698.0,Physical,CreditCard
2023-06-12,BAK373,Cakes,Bakery,5,4.18,20.9,88440.0,Physical,MobileApp
2023-06-12,CAN336,Soup,Conned Gaods,4,1.45,5.8,14911.0,Online,Cash
2023-06-12,BEV258,Juice,Beverages,3,1.05,3.15,79397.0,Physical,MobileApp
2023-06-12,SNA831,Cnady,Snacks,3,4.48,13.44,50003.0,Online,CreditCard
2023-06-12,SNA86,Nuts,Snacks,4,1.65,6.6,44584.0,Physical,MobileApp
2023-06-12,DAI117,Milk,Dairy,8,2.45,19.6,64869.0,Online,MobileApp
2023-06-12,HOU407,Poas,Household,6,7.92,47.52,75164.0,Physical,Cash
2023-06-12,SNA894,Candy,Snacks,9,4.28,38.52,41993.0,Physical,MobileApp
2023-06-12,BAK827,Umffins,Bakery,4,1.8,7.2,80858.0,Online,DebitCard
2023-06-12,DAI842,Milk,Dairy,5,3.79,18.95,68189.0,Physical,MobileApp
2023-06-12,BAK65,Cakes,Bakery,5,3.57,17.85,15833.0,Physical,MobileApp
2023-06-12,BAK815,Bread,Bakery,3,3.66,10.98,99260.0,Physical,Cash
2023-06-12,BAK651,Bread,Bakery,2,4.72,9.44,68714.0,Online,CreditCard
2023-06-12,HOU209,Detergent,Household,3,4.36,13.08,70538.0,Physical,CreditCard
2023-06-13,BEV151,Coffee,Beverages,2,1.35,2.7,602.0,Physical,DebitCard
2023-06-13,BEV225,Water,Beverages,3,3.44,10.32,53622.0,Physical,DebitCard
2023-06-13,CAN303,Tuna,Canned Goods,6,1.64,9.84,32428.0,Physical,MobileApp
2023-06-13,BEV356,Soda,Beverages,4,3.38,13.52,71198.0,Physical,Cash
2023-06-13,MEA953,Pork,Meat,4,7.96,31.84,34853.0,Online,DebitCard
2023-06-13,MEA613,Chicken,Meat,2,13.18,26.36,58947.0,Physical,Cash
2023-06-13,PRO394,Lettuce,Produce,6,0.53,3.18,90554.0,Physical,CreditCard
2023-06-13,MEA473,Beef,Meat,7,13.4,93.8,65791.0,Physical,Cash
2023-06-13,MEA950,Pork,Meat,5,14.98,74.9,44473.0,Online,DebitCard
2023-06-13,BAK8,Bread,Kabery,4,5.67,22.68,6085.0,Online,MobileApp
2023-06-13,DAI641,Cheese,Dairy,9,3.49,31.41,69891.0,Physical,DebitCard
2023-06-13,MEA256,Beef,Meat,3,5.65,16.95,81238.0,Physical,DebitCard
2023-06-13,CAN863,Soup,Canned Goods,2,1.87,3.74,92801.0,Physical,Cash
2023-06-13,BEV806,Soda,Beverages,4,1.36,5.44,20811.0,Online,Cash
2023-06-13,PRO694,Bananas,Produce,9,2.89,26.01,31436.0,Physical,Cash
2023-06-13,DAI988,Milk,Dairy,7,4.68,32.76,92230.0,Physical,CreditCard
2023-06-13,CAN868,Osup,Canned Goods,3,2.34,7.02,10324.0,Online,CreditCard
2023-06-13,BEV428,Soda,Beverages,1,2.45,2.45,98049.0,Online,Cash
2023-06-13,HOU803,Toilet_Paper,Household,3,4.61,13.83,81798.0,Physical,CreditCard
2023-06-13,SNA691,Granola_Bars,Snacks,2,4.4,8.8,30734.0,Physical,Cash
2023-06-13,BEV814,Juice,Beverages,6,1.87,11.22,25400.0,Physical,MobileApp
2023-06-13,DAI751,Cheese,Dairy,2,3.54,7.08,73368.0,Physical,DebitCard
2023-06-14,SNA777,Chips,Snacks,7,2.83,19.81,15673.0,Physical,DebitCard
2023-06-14,BAK410,Cakes,Bakery,8,4.63,37.04,14749.0,Physical,Cash
2023-06-14,DAI686,Milk,Dairy,9,2.87,25.83,7526.0,Online,MobileApp
2023-06-14,BAK571,Bread,Bakery,2,2.8,5.6,7485.0,Physical,CreditCard
2023-06-14,MEA810,Sausage,Meat,8,7.43,59.44,26865.0,Physical,MobileApp
2023-06-14,CAN696,Corn,Canned Goods,7,1.55,10.85,91351.0,Online,DebitCard
2023-06-14,MEA332,Chicken,Meat,4,4.88,19.52,82170.0,Physical,CreditCard
2023-06-14,BEV152,Coffee,Beverages,-3,1.82,-5.46,47049.0,Physical,DebitCard
2023-06-14,HOU361,Batteries,Household,9,2.96,26.64,32714.0,Physical,DebitCard
2023-06-14,DAI703,Milk,Dairy,1,2.39,2.39,59781.0,Online,DebitCard
2023-06-14,BAK833,Cakes,Bakery,2,3.83,7.66,61124.0,Physical,CreditCard
2023-06-14,MEA338,Pork,Meat,3,14.64,43.92,83174.0,Physical,CreditCard
2023-06-14,PRO172,Bananas,Produce,4,2.85,11.4,86368.0,Physical,Cash
2023-06-14,DAI431,Milk,Dairy,4,3.2,12.8,84746.0,Online,Cash
2023-06-14,HOU361,Batteries,Hosuehold,9,2.96,26.64,32714.0,Physical,DebitCard
2023-06-14,CAN241,Soup,Canned Goods,2,1.57,3.14,7582.0,Physical,CreditCard
2023-06-15,SNA111,Nuts,Snacks,2,4.31,8.62,96053.0,Physical,DebitCard
2023-06-15,HOU826,Soap,Household,5,3.44,17.2,88821.0,Physical,CreditCard
2023-06-15,SNA62,Nuts,Snacks,5,3.32,16.6,18342.0,Physical,Cash
2023-06-15,PRO146,Tomatoes,Produce,3,0.97,2.91,85635.0,Online,Cash
2023-06-15,PRO987,Tomatoes,Produce,3,0.75,2.25,15285.0,Physical,CreditCard
2023-06-15,HOU965,Toilet_Paper,Household,4,2.37,9.48,28686.0,Physical,DebitCard
2023-06-15,MEA262,Sausage,Meat,5,6.89,34.45,62523.0,Physical,MobileApp
2023-06-15,PRO132,Apples,Produce,2,1.83,3.66,32729.0,Physical,Cash
2023-06-15,PRO616,Bananas,Produce,1,2.74,2.74,62960.0,Physical,Cash
2023-06-15,DAI684,Milk,Dairy,8,3.07,24.56,39539.0,Physical,CreditCard
2023-06-15,SNA935,Granola_Bars,Snacks,7,1.73,12.11,72225.0,Physical,CreditCard
2023-06-15,CAN578,Soup,Canned Goods,6,1.6,9.6,60192.0,Physical,DebitCard
2023-06-15,SNA686,Candy,Snacks,2,1.04,2.08,31895.0,Online,CreditCard
2023-06-15,BEV817,Water,Beverages,3,1.74,5.22,99134.0,Online,MobileApp
2023-06-16,SNA832,Nuts,Snacks,7,2.39,16.73,17921.0,Physical,MobileApp
2023-06-16,MEA168,Beef,Meat,1,5.73,5.73,44946.0,Physical,CreditCard
2023-06-16,CAN46,Tuna,Canned Goods,7,2.48,17.36,15059.0,Physical,MobileApp
2023-06-16,MEA180,Chicken,Meat,4,9.0,36.0,41138.0,Physical,MobileApp
2023-06-16,MEA504,Beef,Meat,7,12.57,87.99,83404.0,Physical,MobileApp
2023-06-16,PRO949,Bananas,Produce,7,2.19,15.33,82050.0,Physical,DebitCard
2023-06-16,CAN822,Tuna,Canned Goods,1,1.7,1.7,91446.0,Physical,MobileApp
2023-06-16,MEA497,Sausage,Meat,3,13.56,40.68,98831.0,Online,Cash
2023-06-16,BAK651,Cookies,Bakery,5,4.68,23.4,17447.0,Online,CreditCard
2023-06-16,BAK651,Cookies,Bakery,4,1.05,4.2,20673.0,Physical,DebitCard
2023-06-16,CAN614,Beans,Canned Goods,9,1.9,17.1,76181.0,Physical,DebitCard
2023-06-16,DAI191,Cheese,Dairy,4,1.51,6.04,39551.0,Physical,Cash
2023-06-16,BEV777,Water,Beverages,1,2.19,2.19,73356.0,Physical,MobileApp
2023-06-17,MEA723,Beef,Meat,7,5.2,36.4,12692.0,Physical,DebitCard
2023-06-17,CAN849,Corn,Canned Goods,9,0.86,7.74,67128.0,Online,CreditCard
2023-06-17,DAI509,Cheese,Dairy,7,4.63,32.41,40647.0,Online,MobileApp
2023-06-17,MEA715,Beef,Meat,6,9.39,56.34,28917.0,Physical,MobileApp
2023-06-17,CAN922,Tuna,Canned Goods,4,1.66,6.64,60865.0,Physical,CreditCard
2023-06-17,MEA473,Sausage,Meat,7,11.34,79.38,11912.0,Physical,DebitCard
2023-06-17,PRO935,Apples,Pdoruce,8,1.34,10.72,5170.0,Online,DebitCard
2023-06-17,BEV506,Juice,Beverages,5,3.91,19.55,56173.0,Physical,MobileApp
2023-06-18,MEA801,Chicken,Meat,1,10.68,10.68,5932.0,Physical,MobileApp
2023-06-18,BAK64,Bread,Bakery,2,5.92,11.84,3868.0,Physical,CreditCard
2023-06-18,MEA101,Sausage,Meat,6,9.77,58.62,59626.0,Physical,DebitCard
2023-06-18,MEA389,Pork,Meat,4,12.03,48.12,9086.0,Physical,CreditCard
2023-06-18,CAN785,Tuna,Canned Goods,5,1.32,6.6,17.0,Physical,Cash
2023-06-18,CAN785,Tuna,Canned Gsodo,5,1.32,6.6,17.0,Physical,Cash
2023-06-18,SNA571,Chips,Snacks,9,2.38,21.42,36197.0,Online,CreditCard
2023-06-18,PRO606,Apples,Produce,8,2.46,19.68,97000.0,Physical,Cash
2023-06-18,MEA26,Chicken,Meat,5,9.59,47.95,24010.0,Online,CreditCard
2023-06-18,HOU807,Soap,Household,4,5.53,22.12,37791.0,Physical,DebitCard
2023-06-18,BEV350,Water,Beverages,7,0.92,6.44,81351.0,Physical,CreditCard
2023-06-18,SNA546,Granola_Bars,Snacks,9,2.6,23.4,49329.0,Physical,CreditCard
2023-06-19,BAK259,Cakes,Bakery,2,2.73,5.46,6432.0,Physical,MobileApp
2023-06-19,MEA223,Pork,Meat,4,4.08,16.32,9338.0,Physical,Cash
2023-06-19,DAI973,Yogurt,Dairy,9,2.49,22.41,18487.0,Physical,Cash
2023-06-19,SNA40,Granola_Bars,Snacks,9,4.43,39.87,93631.0,Online,Cash
2023-06-19,HOU217,Detergent,Household,7,8.2,57.4,17389.0,Physical,CreditCard
2023-06-19,MEA963,Sausage,Meat,8,11.28,90.24,98696.0,Physical,DebitCard
2023-06-19,CAN189,Tuna,Canned Goods,8,0.92,7.36,41310.0,Physical,CreditCard
2023-06-19,MEA417,Chicken,Meat,5,8.64,43.2,45516.0,Online,CreditCard
2023-06-19,BAK348,Bread,Bakery,3,2.26,6.78,29138.0,Physical,DebitCard
2023-06-19,HOU831,Batteries,Household,1,9.65,9.65,53635.0,Physical,Cash
2023-06-19,PRO948,Bananas,Produce,4,1.88,7.52,19613.0,Online,Cash
2023-06-19,DAI601,Yogurt,Dairy,4,3.35,13.4,80564.0,Physical,MobileApp
2023-06-19,SNA840,Chips,Snacks,9,2.42,21.78,57996.0,Physical,CreditCard
2023-06-19,BAK320,Muffins,Bakery,1,1.91,1.91,72371.0,Physical,MobileApp
2023-06-19,CAN360,Beans,Canned Goods,8,1.63,13.04,19046.0,Online,Cash
2023-06-20,PRO928,Apples,Produce,1,1.76,1.76,16756.0,Physical,CreditCard
2023-06-20,CAN663,Tuna,Canned Goods,1,1.18,1.18,69058.0,Physical,DebitCard
2023-06-20,BAK450,Cakes,Bakery,8,5.6,44.8,18817.0,Online,Cash
2023-06-20,MEA824,Chicken,Meat,5,8.35,41.75,78263.0,Physical,CreditCard
2023-06-20,BAK599,Muffins,Bakery,9,3.95,35.55,31799.0,Physical,Cash
2023-06-20,BAK848,Cookies,Bakery,7,5.47,38.29,35583.0,Physical,Cash
2023-06-20,PRO146,Bananas,Urodpce,7,2.47,17.29,32581.0,Physical,DebitCard
2023-06-20,BEV208,Juice,Beverages,9,0.6,5.4,76861.0,Physical,Cash
2023-06-20,BAK152,Bread,Bakery,2,1.1,2.2,36367.0,Online,DebitCard
2023-06-20,CAN875,Soup,Canned Goods,2,0.86,1.72,13322.0,Online,DebitCard
2023-06-20,SNA576,Nuts,Snacks,9,4.06,36.54,8948.0,Physical,DebitCard
2023-06-20,SNA143,Chips,Snacks,7,2.0,14.0,5638.0,Physical,Cash
2023-06-20,BEV996,Focfee,Beverages,3,2.64,7.92,10515.0,Online,MobileApp
2023-06-20,DAI984,Cheese,Dairy,6,3.8,22.8,53638.0,Physical,DebitCard
2023-06-20,HOU494,Batteries,Household,6,6.78,40.68,91342.0,Physical,CreditCard
2023-06-21,DAI684,Milk,Dairy,4,2.4,9.6,65582.0,Physical,MobileApp
2023-06-21,BEV446,Juice,Beverages,7,2.03,14.21,99816.0,Physical,CreditCard
2023-06-21,HOU443,Batteries,Household,3,2.44,7.32,15026.0,Online,Cash
2023-06-21,HOU0,Soap,Household,6,5.64,33.84,65143.0,Physical,DebitCard
2023-06-21,SNA850,Candy,Snacks,7,2.36,16.52,55952.0,Online,MobileApp
2023-06-21,MEA968,Beef,Meat,9,10.16,91.44,18360.0,Physical,DebitCard
2023-06-21,BEV337,Soda,Beverages,-1,1.61,-1.61,17486.0,Physical,CreditCard
2023-06-21,DAI911,Yogurt,Dairy,3,3.92,11.76,60348.0,Physical,CreditCard
2023-06-21,DAI57,Cheese,Dairy,5,3.81,19.05,95467.0,Online,MobileApp
2023-06-21,DAI993,Milk,Dairy,6,2.88,17.28,83979.0,Physical,CreditCard
2023-06-22,CAN617,Soup,Canned Goods,7,1.11,7.77,4175.0,Physical,CreditCard
2023-06-22,DAI794,Yogurt,Dairy,7,1.96,13.72,24462.0,Physical,MobileApp
2023-06-22,BEV66,Water,Beverages,9,1.84,16.56,47076.0,Physical,DebitCard
2023-06-22,MEA114,Beef,Meat,7,5.26,36.82,17772.0,Physical,DebitCard
2023-06-22,MEA738,Pork,Meat,5,13.06,65.3,20543.0,Physical,DebitCard
2023-06-22,CAN519,Tuna,Canned Goods,6,2.15,12.9,47051.0,Physical,DebitCard
2023-06-22,CAN475,Soup,Canned Goods,5,0.91,4.55,60077.0,Physical,CreditCard
2023-06-22,SNA409,Candy,Snacks,4,3.55,14.2,81179.0,Physical,DebitCard
2023-06-22,CAN640,Corn,Canned Goods,7,1.12,7.84,72624.0,Physical,MobileApp
2023-06-22,CAN934,Beans,Canned Goods,5,2.09,10.45,99267.0,Physical,CreditCard
2023-06-22,DAI353,Cheese,Dairy,5,3.78,18.9,90826.0,Physical,CreditCard
2023-06-22,DAI197,Cheese,Dairy,4,4.63,18.52,14842.0,Online,MobileApp
2023-06-22,BEV120,Coffee,Beverages,6,3.34,20.04,90525.0,Online,CreditCard
2023-06-22,CAN463,Beans,Canned Goods,9,1.95,17.55,28919.0,Online,CreditCard
2023-06-22,DAI963,Cheese,Dairy,3,2.27,6.81,21968.0,Physical,MobileApp
2023-06-22,BAK507,Cakes,Bakery,7,5.52,38.64,9755.0,Physical,Cash
2023-06-22,CAN711,Soup,Canned Goods,5,1.35,6.75,20269.0,Physical,CreditCard
2023-06-22,BAK514,Cookies,Bakery,5,4.57,22.85,44851.0,Online,DebitCard
2023-06-22,PRO954,Bananas,Produce,4,2.25,9.0,87794.0,Physical,DebitCard
2023-06-22,BEV698,Water,Beverages,3,2.9,8.7,44392.0,Online,DebitCard
2023-06-22,BEV574,Water,Beverages,2,0.71,1.42,76451.0,Online,CreditCard
2023-06-22,CAN879,Soup,Canned Goods,9,0.98,8.82,23530.0,Online,CreditCard
2023-06-22,CAN419,Soup,Canned Goods,6,1.13,6.78,32046.0,Physical,CreditCard
2023-06-22,MEA711,Chicken,Meat,9,5.95,53.55,75571.0,Physical,DebitCard
2023-06-23,BEV495,Coffee,Beverages,6,194.95,1169.71,51031.0,Physical,CreditCard
2023-06-23,CAN673,Corn,Canned Goods,5,2.28,11.4,39499.0,Physical,DebitCard
2023-06-23,SNA557,Candy,Snacks,2,2.37,4.74,23372.0,Online,CreditCard
2023-06-23,SNA358,Granola_Bars,Snacks,1,2.64,2.64,61504.0,Online,DebitCard
2023-06-23,BAK358,Cookies,Bakery,4,1.17,4.68,27622.0,Physical,Cash
2023-06-23,BEV326,Soda,Beverages,6,3.22,19.32,35431.0,Physical,CreditCard
2023-06-23,BEV609,Water,Beverages,5,1.95,9.75,4963.0,Physical,DebitCard
2023-06-23,PRO644,Bananas,Produce,3,2.88,8.64,98063.0,Physical,CreditCard
2023-06-23,DAI350,Yogurt,Dairy,8,2.99,23.92,64758.0,Physical,CreditCard
2023-06-23,SNA310,Candy,Snacks,9,2.55,22.95,15187.0,Physical,Cash
2023-06-23,CAN725,Corn,Canned Goods,1,1.54,1.54,25312.0,Online,MobileApp
2023-06-24,DAI779,Milk,Dairy,9,3.78,34.02,43643.0,Online,Cash
2023-06-24,CAN439,Corn,Canned Goods,1,1.58,1.58,9802.0,Physical,CreditCard
2023-06-24,BAK604,Bread,Bakery,2,1.35,2.7,47553.0,Online,DebitCard
2023-06-24,BAK536,Bread,Bakery,9,2.92,26.28,31497.0,Online,CreditCard
2023-06-24,BAK652,Cookies,Bakery,7,2.33,16.31,26262.0,Physical,Cash
2023-06-24,PRO975,Apples,Produce,6,2.95,17.7,23361.0,Online,MobileApp
2023-06-24,BAK273,Bread,Bakery,5,2.99,14.95,33323.0,Physical,DebitCard
2023-06-24,SNA883,Chips,Anscks,5,3.5,17.5,21954.0,Physical,DebitCard
2023-06-24,BEV748,Juice,Begeraves,7,3.36,23.52,59708.0,Online,DebitCard
2023-06-24,SNA230,Granola_Bars,Snacks,5,1.27,6.35,90938.0,Physical,CreditCard
2023-06-24,PRO80,Tomatoes,Produce,4,0.58,2.32,67756.0,Physical,MobileApp
2023-06-24,SNA166,Nuts,Snacks,7,4.07,28.49,65284.0,Physical,CreditCard
2023-06-24,HOU692,Toilet_Paper,Household,2,6.96,13.92,82306.0,Online,CreditCard
2023-06-24,DAI736,Milk,Dairy,4,4.58,18.32,72825.0,Online,CreditCard
2023-06-24,BEV480,Water,Beverages,7,84.47,591.29,98821.0,Physical,Cash
2023-06-24,MEA582,Chicken,Meat,6,10.44,62.64,15898.0,Online,CreditCard
2023-06-25,BEV73,Aods,Beverages,3,1.84,5.52,49780.0,Physical,CreditCard
2023-06-25,HOU387,Toilet_Paper,Household,4,4.86,19.44,49244.0,Physical,MobileApp
2023-06-25,BAK288,Cakes,Bakery,7,4.75,33.25,91649.0,Physical,MobileApp
2023-06-25,PRO882,Bananas,Produce,7,0.87,6.09,46573.0,Physical,CreditCard
2023-06-25,BEV740,Coffee,Beverages,5,3.09,15.45,41186.0,Physical,MobileApp
2023-06-25,PRO31,Tomatoes,Produce,8,2.0,16.0,39628.0,Physical,CreditCard
2023-06-25,DAI548,Butter,Dairy,-1,1.73,-1.73,39456.0,Physical,CreditCard
2023-06-25,BAK653,Cookies,Bakery,5,3.52,17.6,82199.0,Physical,MobileApp
2023-06-25,BAK77,Muffins,Bakery,7,4.09,28.63,42693.0,Physical,CreditCard
2023-06-25,MEA78,Chicken,Meat,7,10.76,75.32,14334.0,Physical,MobileApp
2023-06-25,DAI481,Milk,Dairy,2,4.67,9.34,92870.0,Physical,MobileApp
2023-06-25,SNA343,Candy,Snacks,3,3.82,11.46,20546.0,Physical,DebitCard
2023-06-25,SNA898,Nuts,Snacks,8,3.84,30.72,18833.0,Physical,Cash
2023-06-26,CAN778,Corn,Canned Goods,3,0.9,2.7,78493.0,Online,CreditCard
2023-06-26,DAI862,Cheese,Dairy,6,3.07,18.42,65293.0,Online,CreditCard
2023-06-26,SNA290,Nuts,Snacks,9,3.29,29.61,92190.0,Physical,Cash
2023-06-26,BEV500,Juice,Beverages,1,1.15,1.15,98008.0,Physical,Cash
2023-06-26,SNA145,Nuts,Snacks,7,2.5,17.5,43041.0,Online,CreditCard
2023-06-26,HOU886,Soap,Household,6,6.8,40.8,87470.0,Online,DebitCard
2023-06-26,HOU725,Soap,Household,8,4.4,35.2,58598.0,Physical,MobileApp
2023-06-26,SNA363,Nuts,Snacks,4,2.81,11.24,67714.0,Online,MobileApp
2023-06-26,BAK85,Muffins,Bakery,9,2.71,24.39,29088.0,Physical,MobileApp
2023-06-26,CAN205,Corn,Canned Goods,5,2.2,11.0,54099.0,Physical,MobileApp
2023-06-26,BAK567,Bread,Bakery,9,5.92,53.28,34873.0,Physical,Cash
2023-06-26,DAI856,Yogurt,Dairy,5,3.79,18.95,53716.0,Physical,CreditCard
2023-06-26,BAK480,Muffins,Bakery,2,1.9,3.8,59448.0,Physical,DebitCard
2023-06-26,BEV136,Coffee,Beverages,7,2.65,18.55,98452.0,Online,DebitCard
2023-06-27,HOU357,Detergent,Household,5,5.98,29.9,42534.0,Physical,CreditCard
2023-06-27,SNA955,Candy,Snacks,8,2.62,20.96,68026.0,Physical,MobileApp
2023-06-27,CAN660,Corn,Canned Goods,3,1.47,4.41,82026.0,Physical,DebitCard
2023-06-27,SNA755,Chips,Snacks,5,1.47,7.35,10135.0,Physical,CreditCard
2023-06-27,CAN263,Soup,Canned Goods,5,1.96,9.8,44722.0,Physical,MobileApp
2023-06-27,MEA966,Chicken,Meat,7,11.47,80.29,39741.0,Physical,CreditCard
2023-06-27,MEA254,Beef,Meat,5,10.06,50.3,43090.0,Online,CreditCard
2023-06-27,BEV390,Water,Beverages,5,2.54,12.7,96037.0,Online,MobileApp
2023-06-27,MEA625,Pork,Meat,9,7.89,71.01,84051.0,Online,Cash
2023-06-27,PRO694,Apples,Produce,7,2.31,16.17,50236.0,Physical,MobileApp
2023-06-27,MEA422,Sausage,Meat,9,10.36,93.24,81569.0,Online,Cash
2023-06-27,BAK239,Muffins,Bakery,3,5.9,17.7,748.0,Physical,MobileApp
2023-06-27,HOU668,Toilet_Paper,Household,6,7.24,43.44,83239.0,Physical,Cash
2023-06-27,CAN547,Beans,Canned Goods,5,1.53,7.65,65282.0,Physical,CreditCard
2023-06-27,HOU577,Detergent,Household,7,7.27,50.89,74996.0,Physical,CreditCard
2023-06-27,SNA416,Candy,Snacks,9,2.98,26.82,97749.0,Online,DebitCard
2023-06-28,PRO444,Tomatoes,Produce,4,1.87,7.48,76560.0,Physical,DebitCard
2023-06-28,DAI140,Cheese,Dairy,5,4.18,20.9,73945.0,Physical,DebitCard
2023-06-28,BAK132,Cookies,Bakery,8,3.47,27.76,10369.0,Physical,MobileApp
2023-06-28,SNA940,Granola_Bars,Snacks,3,2.27,6.81,79820.0,Physical,CreditCard
2023-06-28,MEA255,Pork,Mtae,7,13.85,96.95,85866.0,Physical,Cash
2023-06-28,MEA883,Beef,Meat,4,7.32,29.28,3573.0,Physical,DebitCard
2023-06-28,BEV513,Juice,Beverages,3,83.37,250.12,40721.0,Physical,Cash
2023-06-28,BEV750,Juice,Beverages,1,3.03,3.03,9655.0,Physical,MobileApp
2023-06-28,SNA726,Chips,Snacsk,6,3.13,18.78,96606.0,Online,MobileApp
2023-06-28,BEV870,Water,Beverages,3,3.09,9.27,15879.0,Online,DebitCard
2023-06-28,CAN590,Beans,Canned Goods,2,1.64,3.28,37274.0,Physical,DebitCard
2023-06-28,HOU367,Toilet_Paper,Household,5,2.78,13.9,19470.0,Online,DebitCard
2023-06-29,PRO831,Banasan,Produce,6,1.64,9.84,24864.0,Physical,CreditCard
2023-06-29,MEA535,Beef,Meat,5,7.28,36.4,56541.0,Physical,Cash
2023-06-29,DAI354,Butter,Dairy,3,4.89,14.67,75824.0,Physical,Cash
2023-06-29,BEV469,Coffee,Beverages,9,1.22,10.98,33901.0,Physical,Cash
2023-06-29,BAK34,Cookies,Bakery,1,4.39,4.39,87304.0,Physical,Cash
2023-06-29,SNA196,Chips,Snacks,6,2.25,13.5,48971.0,Physical,CreditCard
2023-06-29,HOU134,Detergent,Household,1,157.81,157.81,73373.0,Physical,DebitCard
2023-06-29,PRO741,Bananas,Produce,8,2.84,22.72,99859.0,Physical,MobileApp
2023-06-29,DAI558,Ytguro,Dairy,9,3.75,33.75,33108.0,Physical,DebitCard
2023-06-29,DAI558,Yogurt,Dairy,9,3.75,33.75,33108.0,Physical,DebitCard
2023-06-29,MEA410,Sausage,Meat,4,4.18,16.72,7579.0,Physical,Cash
2023-06-29,BEV929,Soda,Beverages,8,0.89,7.12,59984.0,Physical,CreditCard
2023-06-29,DAI836,Yogurt,Dairy,1,3.63,3.63,26940.0,Physical,Cash
2023-06-30,BAK48,Cookies,Bakery,3,2.75,8.25,55942.0,Physical,DebitCard
2023-06-30,BAK822,Bread,Bakery,8,5.31,42.48,30397.0,Physical,CreditCard
2023-06-30,DAI752,Yogurt,Dairy,6,1.71,10.26,29691.0,Physical,CreditCard
2023-06-30,DAI525,Milk,Adiry,6,4.38,26.28,92158.0,Online,Cash
2023-06-30,BAK797,Muffins,Bakery,2,5.29,10.58,91277.0,Online,DebitCard
2023-06-30,BAK397,Cookies,Bakery,9,4.7,42.3,9368.0,Physical,DebitCard
2023-06-30,DAI479,Milk,Dariy,5,3.55,17.75,63163.0,Online,DebitCard
2023-06-30,BEV536,Juice,Beverages,5,2.53,12.65,62270.0,Online,MobileApp
2023-06-30,CAN106,Tuna,Canned Goods,1,160.64,160.64,50636.0,Physical,MobileApp
2023-06-30,HOU497,Detergent,Household,3,8.09,24.27,89243.0,Online,CreditCard
2023-06-30,DAI438,Butter,Dairy,7,4.16,29.12,56567.0,Online,MobileApp
2023-06-30,DAI909,Milk,Dairy,4,3.06,12.24,5345.0,Physical,CreditCard
2023-06-30,CAN64,Beans,Canned Goods,5,0.84,4.2,79383.0,Physical,DebitCard
2023-06-30,MEA61,Sausage,Meat,-3,8.41,-25.23,59835.0,Online,MobileApp
2023-06-30,BEV831,Soda,Beverages,6,0.85,5.1,10959.0,Online,Cash
2023-06-30,DAI692,Milk,Dairy,6,2.08,12.48,49293.0,Online,DebitCard
2023-06-30,SNA261,Granola_Bars,Snacks,2,2.86,5.72,98263.0,Physical,MobileApp
2023-06-30,CAN534,Soup,Canned Gosdo,6,1.38,8.28,46397.0,Online,Cash
2023-07-01,SNA808,Chips,Snacks,4,3.83,15.32,20659.0,Online,Cash
2023-07-01,MEA798,Sausage,Meat,8,5.51,44.08,32142.0,Physical,CreditCard
2023-07-01,PRO964,Apples,Produce,4,0.81,3.24,4605.0,Physical,Cash
2023-07-01,MEA882,Sausage,Meat,7,9.0,63.0,43327.0,Physical,MobileApp
2023-07-01,BAK427,Muffins,Bakery,8,5.1,40.8,6788.0,Physical,Cash
2023-07-01,CAN77,Tuna,Canned Goods,2,1.04,2.08,55390.0,Physical,DebitCard
2023-07-01,DAI79,Yogurt,Dairy,1,2.39,2.39,70962.0,Physical,DebitCard
2023-07-01,DAI710,Yogurt,Dairy,9,1.68,15.12,31403.0,Physical,DebitCard
2023-07-01,MEA641,Chicken,Meat,8,14.41,115.28,67826.0,Physical,DebitCard
2023-07-01,MEA392,Pork,Meat,1,4.42,4.42,62007.0,Online,CreditCard
2023-07-01,DAI209,Butter,Dairy,6,2.68,16.08,93782.0,Physical,Cash
2023-07-01,BEV741,Coffee,Beverages,2,3.58,7.16,63643.0,Physical,Cash
2023-07-01,CAN635,Tuna,Canned Goods,1,0.82,0.82,89011.0,Physical,CreditCard
2023-07-01,DAI906,Cheese,Dairy,7,3.59,25.13,40367.0,Physical,Cash
2023-07-01,MEA287,Sausage,Meat,7,13.87,97.09,18517.0,Physical,CreditCard
